 Current-A, Current-B, Current-C
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2662,2.1184,2.9976
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
2.2784,2.1001,3
