 Current-A, Current-B, Current-C
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.6899,3.0232,1.8364
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.7595,2.9231,1.8632
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8156,2.9096,1.8242
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
2.8987,2.7875,1.8547
