 Current-A, Current-B, Current-C
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.1245,2.1074,3.1453
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.127,2.1221,3.1319
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0659,2.1758,3.1416
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0464,2.2039,3.1331
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
2.0708,2.2112,3.1062
