 Current-A, Current-B, Current-C
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5873,1.7741,2.9963
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.5519,1.7924,3.0122
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.569,1.8156,2.9805
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5543,1.8315,2.9792
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5055,1.8315,3.0244
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.5006,1.8462,3.0134
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4762,1.8791,3.0085
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4261,1.8987,3.0366
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.4176,1.9096,3.0354
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.409,1.9475,3.0134
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3394,1.9658,3.0586
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3504,1.9646,3.0488
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.3199,2.0183,3.033
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2466,2.061,3.0635
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
2.2454,2.0537,3.0708
