 Current-A, Current-B, Current-C
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2039,2.8107,2.4823
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.2515,2.8462,2.4139
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
2.3309,2.8425,2.3358
